Summons Number,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
9013829004,NJ,PAS,11/14/22,21,4DSD,BMW,T,88888888,23,23,23,358184,T103,P,1242P,,NY,I,0,408,D1,, Y  Y,1130A,0100P,GREY,,0,,0,,,
9049389960,PA,PAS,5/5/23,14,SUBN,JAGUA,T,20238888,43,43,43,345239,T801,B,0151A,,BX,F,0,408,C,,YYYYYYY,,,WHITE,,0,,0,,,
8878148593,NY,PAS,10/26/22,14,SUBN,HONDA,T,20240601,52,52,52,352093,T201,O,0825A,,BX,O,0,408,C,,YYYYYYY,,,LTG,,2007,,0,,,
4784781330,NY,PAS,6/23/22,36,4DSD,NISSA,V,0,,0,0,0,,,0116P,,ST,,0,1180,B,T,,,,GL,,2001,,0,,,
9036219747,PA,PAS,2/20/23,40,4DSD,TOYOT,T,88888888,62,62,62,362237,T302,N,0802A,,K,F,0,408,E2,,YYYYYYY,,,RED,,0,,0,,,
4820335327,NY,PAS,1/1/23,36,4DSD,TOYOT,V,0,,0,0,0,,,0559A,,QN,,0,1180,B,T,,,,GY,,2007,,0,,,
9026520876,NY,PAS,1/13/23,27,SUBN,NISSA,T,20230211,121,121,121,368599,T303,E,0127P,,R,F,0,408,D3,,YYYYYYY,,,WH,,2020,,0,,,
4819899510,NY,PAS,12/29/22,36,SUBN,VOLVO,V,0,,0,0,0,,,0112P,,BK,,0,1180,B,T,,,,BL,,2020,,0,,,
9056181014,NY,PAS,6/6/23,40,SUBN,KIA,T,20250414,109,109,109,357763,T401,M,0600A,,Q,O,0,408,E2,,YYYYYYY,,,GY,,2005,,1,,,
9007036889,NY,PAS,9/15/22,21,SUBN,ACURA,T,20221014,103,103,103,363567,T402,D,0840A,,Q,F,0,408,D1,, YYYYYY,0830A,0900A,WH,,2017,,0,,,
4842743920,NY,PAS,5/25/23,36,2DSD,ME/BE,V,0,,0,0,0,,,1109A,,QN,,0,1180,B,T,,,,GY,,2010,,0,,,
9068688248,NY,OMS,7/29/23,21,4DSD,BMW,T,20230930,60,60,60,367365,T302,P,0822A,,K,F,0,408,D1,, YYYYYY,0800A,0830A,BK,,2020,,0,,,
9039014140,NY,PAS,3/30/23,33,SUBN,TOYOT,T,20240304,13,13,13,371749,T102,N,0956A,,NY,F,0,408,O3,,YYYYYYY,,,GY,,0,,0,,,
8567738726,NY,COM,7/20/22,14,VAN,FORD,T,20211130,9,9,9,373120,T102,I,0904A,,NY,F,0,408,C,,YYYYYYY,0600A,1200A,BK,,2017,,0,,,
4837849088,CT,PAS,4/23/23,36,SD,ME/BE,V,0,,0,0,0,,,0310P,,BK,,0,1180,B,T,,,,,,2017,,0,,,
4848922460,NY,PAS,6/30/23,36,4DSD,INFIN,V,0,,0,0,0,,,0634P,,QN,,0,1180,B,T,,,,WH,,2013,,0,,,
1490404156,NY,PAS,6/11/23,19,SUBN,ROVER,P,20250416,49,49,49,969658,49,0,0040A,,BX,F,0,408,C3,,BBBBBBB,ALL,ALL,WHITE,0,2023,-,0,,,
4851598816,NY,OMS,7/13/23,36,SUBN,CHRYS,V,0,,0,0,0,,,0114P,,QN,,0,1180,B,T,,,,WH,,2021,,0,,,
4797661896,NY,PAS,8/30/22,36,4DSD,PORSC,V,0,,0,0,0,,,0144P,,QN,,0,1180,B,T,,,,WH,,2022,,0,,,
9061548603,NY,PAS,6/30/23,40,SUBN,NISSA,T,20230926,26,26,26,370736,T103,L,0103P,,NY,F,0,408,E2,,YYYYYYY,,,WH,,2018,,7,,,
9061424197,NY,PAS,7/22/23,17,4DSD,CHEVR,T,20240315,18,18,18,358862,MTTF,E,1148A,,NY,F,0,408,C4,,YYYYYYY,,,GY,,2019,,0,,,
9001996681,NY,PAS,7/29/22,38,SUBN,HONDA,T,20230702,106,106,106,365926,T402,C,0939A,,Q,F,0,408,H1,, YYYYYY,0900A,0700P,GREY,,2021,409278,0,,,
9074211574,NY,APP,8/19/23,84,REFG,HIN,T,20240331,17,17,17,374555,T102,N,1258P,,NY,F,0,408,K7,,YYYYYYY,,,WH,,2015,,0,,,
4795390307,NY,COM,8/22/22,36,VAN,RAM,V,0,,0,0,0,,,0252P,,QN,,0,1180,B,T,,,,BK,,2017,,0,,,
9023611597,NY,COM,12/15/22,74,VAN,WORKH,T,88888888,19,19,19,365343,T103,N,0119P,,NY,O,0,408,J2,,YYYYYYY,,,BROWN,,2007,,0,,,
4856942256,NY,PAS,8/11/23,36,SUBN,JEEP,V,0,,0,0,0,,,0545A,,BK,,0,1180,B,T,,,,GY,,2021,,0,,,
8965943097,NY,PAS,11/1/22,71,SUBN,JEEP,T,20240115,43,43,43,374650,T201,Y,0917A,,BX,O,0,408,J6,,YYYYYYY,,,WH,,2017,,0,,,
9054074851,NY,COM,7/11/23,42,VAN,NISSA,T,20240930,18,18,18,355231,T106,O,0422P,0324P,NY,F,20230711,408,H1,, YYYYY,0600A,0700P,WH,,2016,101448,0,,,
4838340758,CT,PAS,4/27/23,36,SD,HONDA,V,0,,0,0,0,,,0734P,,BX,,0,1180,B,T,,,,,,2009,,0,,,
4821225773,NY,PAS,1/6/23,36,SUBN,ME/BE,V,0,,0,0,0,,,0718P,,BK,,0,1180,B,T,,,,BK,,2021,,0,,,
8995268270,NY,COM,7/12/22,46,VAN,FORD,T,20220831,6,6,6,363991,T102,L,1232P,,NY,F,0,408,F1,,YYYYYYY,,,BK,,2016,,0,,,
4814995696,VA,PAS,11/27/22,36,SU,HONDA,V,0,,0,0,0,,,0535A,,BK,,0,1180,B,T,,,,WHI,,2022,,0,,,
4831297550,NY,PAS,3/12/23,36,SUBN,ACURA,V,0,,0,0,0,,,0715A,,BK,,0,1180,B,T,,,,BK,,2019,,0,,,
4806981278,NY,PAS,10/15/22,36,SUBN,PORSC,V,0,,0,0,0,,,0836A,,MN,,0,1180,B,T,,,,GY,,2019,,0,,,
1484329387,NY,PAS,9/29/22,14,SDN,BMW,P,20240429,68,68,68,971776,68,0,1055A,,K,F,0,408,J2,,BBBBBBB,0700A,1900P,GRY,0,2021,-,0,,,
2013564417,NY,PAS,8/23/23,21,SUBN,HONDA,S,20250615,62,62,0,625050,KS11,,1141A,0,Kings,F,0,408,d1,,  Y,1130A,0100P,GY,,2020,,0,,,
4853364948,NY,PAS,7/23/23,36,SUBN,ME/BE,V,0,,0,0,0,,,0208P,,QN,,0,1180,B,T,,,,GY,,2008,,0,,,
2012069769,NJ,PAS,7/11/23,21,SUBN,TOYOT,S,0,84,84,0,627386,KN02,,0854A,0,Kings,F,0,408,d1,, Y,0830A,1000A,GY,,0,,0,,,
2009018023,ME,PAS,12/1/22,66,TRLR,DORSE,S,0,47,47,0,0,BX12,,0233A,0,Bronx,F,0,408,k4,,,,,BK,,0,,0,,,
8982324537,NY,PAS,6/30/23,38,4DSD,VOLKS,T,20250124,67,67,67,376226,T302,G,1236P,,K,F,0,408,H1,, YYYYYY,0830A,0700P,GY,,2012,307398,0,,,
4822488706,NY,PAS,1/14/23,36,SUBN,CHEVR,V,0,,0,0,0,,,0618P,,ST,,0,1180,B,T,,,,WH,,2011,,0,,,
9064401950,NY,PAS,6/26/23,40,4DSD,NISSA,T,20250120,70,70,70,362237,T302,N,0643A,,K,O,0,408,E2,,YYYYYYY,,,GY,,2013,,4,,,
4804698176,NY,PAS,10/7/22,36,4DSD,MAZDA,V,0,,0,0,0,,,0447A,,BK,,0,1180,B,T,,,,WH,,2018,,0,,,
9055971595,NY,PAS,6/1/23,21,SUBN,HUMME,T,20240224,109,109,109,367894,T401,YA,0935A,,Q,F,0,408,D1,,    Y,0900A,1030A,GY,,2006,,0,,,
4784834667,NY,PAS,6/27/22,36,SUBN,JEEP,V,0,,0,0,0,,,0757A,,BX,,0,1180,B,T,,,,BK,,2019,,0,,,
4796731465,PA,PAS,8/31/22,36,SDN,BMW,V,0,,0,0,0,,,1201A,,QN,,0,1180,B,T,,,,,,2014,,0,,,
4835128151,NY,PAS,4/9/23,36,SUBN,ME/BE,V,0,,0,0,0,,,0847A,,QN,,0,1180,B,T,,,,GY,,2023,,0,,,
5124084431,NY,PAS,10/28/22,7,SUBN,HONDA,V,0,,0,0,0,,,0742A,,QN,,0,1111,D,T,,,,BK,,2012,,0,,,
9039740574,NY,PAS,3/4/23,40,4DSD,HONDA,T,20221130,24,24,24,358194,T103,L,0655A,,NY,F,0,408,E2,,YYYYYYY,,,WH,,2019,,8,,,
4801463411,NY,OMT,9/21/22,36,4DSD,TOYOT,V,0,,0,0,0,,,0158A,,BK,,0,1180,B,T,,,,BL,,2021,,0,,,
9067735334,NJ,PAS,7/18/23,14,4DSD,BMW,T,88888888,66,66,66,369606,T302,D,0137P,,K,O,0,408,C,,YYYYYYY,,,GREY,,0,,0,,,
8836149157,FL,PAS,12/15/22,17,4DSD,NISSA,T,20228888,94,94,94,367373,T301,G,0241P,,K,O,0,408,C4,,SCHOOL,0700A,0400P,BLACK,,0,,0,,,
4838503143,NY,PAS,4/25/23,36,SUBN,LEXUS,V,0,,0,0,0,,,0125P,,QN,,0,1180,B,T,,,,BK,,2022,,0,,,
8969663241,NY,PAS,4/26/23,14,SUBN,TOYOT,T,20241204,52,52,52,345176,T720,A,0708A,,BX,O,0,408,C,, YYYYY,0600A,0700P,RD,,2021,,0,,,
4805191673,NY,PAS,10/9/22,36,SUBN,HONDA,V,0,,0,0,0,,,0234P,,BX,,0,1180,B,T,,,,BL,,2008,,0,,,
9040965780,FL,PAS,3/10/23,14,SUBN,KIA,T,20240788,34,34,34,370736,T103,L,0312P,,NY,I,0,408,C,,SCHOOL,0700A,0400P,GREY,,0,,0,,,
9015762417,NJ,PAS,11/9/22,16,SUBN,CHEVR,T,88888888,5,5,5,366552,T105,H,0106P,,NY,F,0,408,K2,,YYYYYYY,,,BLACK,,0,,0,,,
4834525247,NJ,PAS,4/2/23,36,SD,AUDI,V,0,,0,0,0,,,0904P,,QN,,0,1180,B,T,,,,,,2022,,0,,,
4834319167,NJ,PAS,4/2/23,36,UT,LEXUS,V,0,,0,0,0,,,0501P,,MN,,0,1180,B,T,,,,,,2017,,0,,,
2008247168,MA,PAS,9/16/22,21,PICK,FORD,S,0,73,73,0,596638,KN16,,1003A,0,Kings,F,0,408,d1,, Y  Y,0930A,1100A,GY,,0,,0,,,
4833883983,NY,PAS,3/30/23,36,4DSD,SUBAR,V,0,,0,0,0,,,0436P,,BK,,0,1180,B,T,,,,BK,,2019,,0,,,
8569497210,NY,PAS,6/28/22,21,SUBN,PORSC,T,20240430,90,90,90,363998,T301,G,1220P,,K,F,0,408,D1,,  Y,1130A,0100P,WH,,2019,,0,,,
8965684961,NY,PAS,7/22/22,21,2DSD,BMW,T,20230420,52,52,52,373275,T201,Q,1244P,,BX,O,0,408,D1,,  Y  Y,1130A,0100P,GY,,2014,,0,,,
8901716513,NY,PAS,8/5/22,38,SUBN,MAZDA,T,20230818,61,61,61,367334,T302,V,1107A,,K,I,0,408,H1,, YYYYY,0800A,0700P,BL,,2021,314383,0,,,
2008589742,NY,PAS,11/4/22,21,SUBN,JEEP,S,20190621,94,94,0,696007,KN01,,0827A,0,Kings,O,0,408,d1,, Y  Y,0800A,0930A,OR,,2010,,0,,,
5128730256,NY,OMT,7/7/23,7,SUBN,TOYOT,V,0,,0,0,0,,,1037A,,BK,,0,1111,D,T,,,,GY,,2020,,0,,,
4833802090,NY,PAS,4/1/23,36,SUBN,DODGE,V,0,,0,0,0,,,0336P,,BX,,0,1180,B,T,,,,GY,,2018,,0,,,
4025726233,NY,COM,8/9/22,5,VAN,ME/BE,V,0,,0,0,0,,,0252P,,BK,,0,1111,C,T,,,,WH,,2019,,0,,,
4793404790,NY,PAS,8/13/22,36,SUBN,MERCU,V,0,,0,0,0,,,0553A,,QN,,0,1180,B,T,,,,GY,,2002,,0,,,
5602577932,NJ,PAS,7/10/23,12,VAN,FORD,V,0,,0,0,0,,,0733P,,,,0,1111,C,T,,,,,,2019,,0,,,
1488546769,NY,PAS,10/22/22,46,SUBN,JAGUA,P,20240809,24,24,24,972924,24,0,0608A,,NY,F,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0,2020,-,0,,,
4831815238,NJ,PAS,3/17/23,36,UT,HONDA,V,0,,0,0,0,,,0342P,,BK,,0,1180,B,T,,,,,,2020,,0,,,
8941246489,NY,PAS,11/5/22,71,SUBN,HONDA,T,20240613,1,1,1,373783,T105,F,1014A,,NY,F,0,408,J6,,YYYYYYY,,,BK,,2012,,0,,,
5128454575,NY,PAS,6/25/23,7,SUBN,JEEP,V,0,,0,0,0,,,0750P,,BK,,0,1111,D,T,,,,TN,,1999,,0,,,
4826131707,NY,PAS,2/7/23,36,SUBN,TOYOT,V,0,,0,0,0,,,0216P,,QN,,0,1180,B,T,,,,TN,,2005,,0,,,
8888594747,NY,COM,2/27/23,46,DELV,INTER,T,20240208,19,19,19,374596,T103,PP,0941A,,NY,O,0,408,F1,,YYYYYYY,,,WHITE,,2005,,0,,,
5125785556,PA,PAS,2/10/23,7,SW,JEEP,V,0,,0,0,0,,,0315P,,BX,,0,1111,D,T,,,,,,2019,,0,,,
9074000198,NY,PAS,8/15/23,22,4DSD,HONDA,T,20240123,110,110,110,358645,T401,R,0146P,,Q,F,0,408,C2,, YYYYY,0800A,0600P,BK,,2007,,0,,,
9069481637,NJ,PAS,8/19/23,38,SUBN,ME/BE,T,88888888,18,18,18,367394,T106,N,0931A,,NY,O,0,408,H1,,      Y,0800A,1200A,SILVE,,0,116342,0,,,
4026255311,NY,OMT,9/10/22,5,SUBN,TOYOT,V,0,,0,0,0,,,1020A,,MN,,0,1111,C,T,,,,WH,,2014,,0,,,
4810662263,NJ,PAS,11/6/22,36,SD,HONDA,V,0,,0,0,0,,,1109P,,BK,,0,1180,B,T,,,,,,2008,,0,,,
4029311120,NY,PAS,3/19/23,5,SUBN,TOYOT,V,0,,0,0,0,,,0548P,,BX,,0,1111,C,T,,,,WH,,2006,,0,,,
2009318845,NY,PAS,6/2/23,21,SUBN,TOYOT,S,20240811,20,20,0,698002,MN07,,0949A,0,NY,F,0,408,d1,, Y  Y,0900A,1030A,GY,,2018,,0,,,
9065363609,NY,PAS,7/13/23,70,SEDN,NISSA,T,20230702,68,68,68,352956,T302,L,0850A,,K,O,0,408,J3,,YYYYYYY,,,WH,,2013,,0,,,
9059709263,NJ,PAS,7/31/23,69,VAN,NS,T,88888888,14,14,14,367926,T106,N,0129P,,NY,O,0,408,H1,, YYYYY,0700A,0600P,YELLO,,0,104318,0,,,
8934021895,NY,PAS,7/11/22,50,SUBN,ROVER,T,20220831,23,23,23,357724,T103,D,0938A,,NY,I,0,408,E5,,YYYYYYY,,,GY,,2020,,0,,,
4031533810,NY,OMT,8/7/23,5,4DSD,TOYOT,V,0,,0,0,0,,,0413P,,BX,,0,1111,C,T,,,,BK,,2017,,0,,,
9062647224,NJ,PAS,7/23/23,19,4DSD,BMW,T,88888888,112,112,112,376940,T402,J,0330P,,Q,I,0,408,C3,,YYYYYYY,,,BLACK,,0,,0,,,
8975681361,OH,PAS,7/15/22,74,SUBN,SUBAR,T,20220288,71,71,71,362537,T302,Y,0838A,,K,F,0,408,J2,,YYYYYYY,,,BLACK,,0,,0,,,
4786822796,NJ,PAS,7/13/22,36,SD,VOLKS,V,0,,0,0,0,,,0106P,,BX,,0,1180,B,T,,,,,,2006,,0,,,
8912326405,MD,PAS,6/30/23,38,SUBN,TOYOT,T,20238888,9,9,9,376246,T102,S,1237P,,NY,F,0,408,H1,, YYYYYY,0900A,0700P,WHITE,,0,106785,0,,,
4805349220,NY,PAS,10/9/22,36,2DSD,TOYOT,V,0,,0,0,0,,,0855P,,QN,,0,1180,B,T,,,,GY,,1999,,0,,,
4785253770,NJ,PAS,6/27/22,36,WG,TOYOT,V,0,,0,0,0,,,0534P,,ST,,0,1180,B,T,,,,,,2021,,0,,,
4853204880,NY,PAS,7/21/23,36,SUBN,HONDA,V,0,,0,0,0,,,0818P,,QN,,0,1180,B,T,,,,GY,,2008,,0,,,
1490774567,NY,PAS,5/18/23,40,SUBN,NISSA,P,20230818,105,105,105,973255,105,0,0140A,,Q,F,0,408,F2,,BBBBBBB,ALL,ALL,RED,0,2019,-,0,,,
8980901902,PA,PAS,7/28/22,70,4DSD,HONDA,T,20228888,61,61,61,374585,T302,G,1235P,,K,I,0,408,J3,,YYYYYYY,,,RED,,0,,0,,,
4805189551,NY,PAS,10/9/22,36,SUBN,TOYOT,V,0,,0,0,0,,,0222P,,QN,,0,1180,B,T,,,,BK,,2017,,0,,,
4848834946,NY,PAS,6/30/23,36,4DSD,AUDI,V,0,,0,0,0,,,0301A,,BK,,0,1180,B,T,,,,WH,,2016,,0,,,
9055804964,NY,PAS,6/14/23,38,4DSD,HYUND,T,20240415,20,20,20,373775,T103,O,0840A,,NY,F,0,408,H1,, YYYYYY,0830A,0700P,BLUE,,2015,109551,0,,,
9071193408,NY,SRF,8/22/23,38,SUBN,KIA,T,20240319,76,76,76,372297,T302,E,0313P,,K,I,0,408,H1,, YYYYYY,0800A,0700P,BK,,2022,330964,0,,,
9019421335,NY,PAS,12/1/22,71,4DSD,CITRO,T,20240623,10,10,10,370770,T102,A,0656A,,NY,I,0,408,J6,,YYYYYYY,,,WH,,1989,,0,,,
4787841476,NY,PAS,7/15/22,36,4DSD,HONDA,V,0,,0,0,0,,,1107A,,BX,,0,1180,B,T,,,,WH,,2021,,0,,,
4806979272,NY,COM,10/15/22,36,PICK,FORD,V,0,,0,0,0,,,0747A,,QN,,0,1180,B,T,,,,BL,,0,,0,,,
4859801301,NY,PAS,8/26/23,36,SUBN,NISSA,V,0,,0,0,0,,,0430P,,BK,,0,1180,B,T,,,,GY,,2016,,0,,,
8834134710,NY,COM,11/22/22,19,UTIL,FORD,T,20230731,114,114,114,370778,T401,P,1152A,,Q,F,0,408,C3,,YYYYYYY,,,WH,,2021,,0,,,
9050177335,NJ,PAS,5/5/23,9,SUBN,HONDA,T,88888888,1,1,1,370243,T105,J,0434P,,NY,X,0,408,E1,,YYYYYYY,,,BLACK,,0,,0,,,
1487528693,NY,PAS,8/2/23,51,SUBN,JEEP,K,20250207,42,42,2,160612,2,0,0645P,,BX,F,0,408,C,,BBBBBBB,ALL,ALL,BK,0,2011,-,0,,,
9016999220,NY,PAS,11/27/22,40,SUBN,GMC,T,20240411,94,94,94,370257,T301,M,0741A,,K,O,0,408,E2,,YYYYYYY,,,BK,,2014,,0,,,
4791432927,NY,PAS,8/10/22,36,SUBN,INFIN,V,0,,0,0,0,,,1045A,,QN,,0,1180,B,T,,,,BL,,2019,,0,,,
9014621668,NY,PAS,10/26/22,20,SUBN,LEXUS,T,20221218,72,72,72,361904,T302,N,0617A,,K,F,0,408,D,,YYYYYYY,,,BK,,2017,,0,,,
9039345818,NJ,PAS,3/10/23,31,SUBN,BMW,T,88888888,14,14,14,363544,MTTF,F,0159P,,NY,F,0,408,L3,, YYYYY,0600A,0600P,SILVE,,0,,0,,,
9012407953,NY,COM,10/12/22,20,VAN,FORD,T,20240223,81,81,81,368930,T301,N,0253P,,K,F,0,408,D,, Y Y Y,0700A,0700P,WH,,2011,,0,,,
4829014969,NY,PAS,2/26/23,36,4DSD,VOLKS,V,0,,0,0,0,,,0144A,,BK,,0,1180,B,T,,,,WH,,2019,,0,,,
4787511476,NY,PAS,7/15/22,36,SUBN,HYUND,V,0,,0,0,0,,,1145A,,QN,,0,1180,B,T,,,,WH,,2019,,0,,,
9036572769,NY,PAS,2/24/23,14,SUBN,TOYOT,T,20241122,110,110,110,361893,T401,S,0508P,,Q,O,0,408,C,,YYYYYYY,,,BLACK,,2023,,0,,,
9014854122,PA,PAS,11/4/22,21,4DSD,HONDA,T,20221188,81,81,81,359609,T301,P,1228P,,K,I,0,408,D1,,     Y,1200A,0130P,GREY,,0,,0,,,
5126625883,MA,PAS,4/1/23,7,SD,LEXUS,V,0,,0,0,0,,,0951A,,BK,,0,1111,D,T,,,,,,2015,,0,,,
9054534485,NY,PAS,5/25/23,51,SUBN,HONDA,T,20230622,79,79,79,363529,T301,I,0926A,,K,O,0,408,E3,,YYYYYYY,,,BLACK,,2023,,0,,,
4805081855,FL,PAS,10/9/22,36,UT,FORD,V,0,,0,0,0,,,0112A,,BX,,0,1180,B,T,,,,BLK,,2016,,0,,,
4815754720,MD,PAS,11/25/22,36,TK,ROVER,V,0,,0,0,0,,,1119P,,QN,,0,1180,B,T,,,,,,2014,,0,,,
9007416807,NY,PAS,9/21/22,14,PICK,FORD,T,20240705,103,103,103,372257,T803,AA,0813P,,Q,F,0,408,C,,YYYYYYY,,,BK,,2019,,0,,,
4828141996,NY,PAS,2/21/23,36,SUBN,BMW,V,0,,0,0,0,,,0746A,,QN,,0,1180,B,T,,,,BK,,2022,,0,,,
4786843891,NY,PAS,7/13/22,36,4DSD,VOLKS,V,0,,0,0,0,,,0315P,,QN,,0,1180,B,T,,,,RD,,2015,,0,,,
9042361426,NY,PAS,3/31/23,38,SUBN,TOYOT,T,20240220,120,120,120,370873,T303,E,0225P,,R,F,0,408,H1,, YYYYYY,0800A,0700P,BK,,2015,513097,0,,,
9047417458,NY,PAS,4/27/23,21,SUBN,SUBAR,T,20230711,114,114,114,352040,T401,K,1137A,,Q,F,0,408,D1,, Y  Y,1130A,0100P,GY,,2020,,0,,,
9070729556,NY,PAS,8/14/23,20,SUBN,TOYOT,T,20240430,20,20,20,373119,T103,EE,1058A,,NY,F,0,408,D,, YYYYY,0800A,0600P,GY,,2012,,0,,,
4824450676,DE,PAS,1/27/23,36,CV,CHEVR,V,0,,0,0,0,,,0725P,,QN,,0,1180,B,T,,,,,,2013,,0,,,
4840753570,NY,PAS,5/13/23,36,4DSD,BMW,V,0,,0,0,0,,,0219P,,ST,,0,1180,B,T,,,,WH,,2020,,0,,,
2007318830,NY,PAS,8/1/22,21,SUBN,FORD,S,20240306,68,68,0,0,KS10,,0741A,0,Kings,F,0,408,d1,,,0730A,0800A,WH,,2020,,0,,,
9004031534,NY,OMT,8/22/22,70,SUBN,AUDI,T,20220731,109,109,109,373244,T401,V,0244P,,Q,O,0,408,J3,,YYYYYYY,,,BK,,2017,,0,,,
4801892929,NY,PAS,9/23/22,36,SUBN,HONDA,V,0,,0,0,0,,,1042A,,QN,,0,1180,B,T,,,,GY,,2021,,0,,,
4827863568,NY,PAS,2/19/23,36,SUBN,MITSU,V,0,,0,0,0,,,0345P,,BK,,0,1180,B,T,,,,GY,,2006,,0,,,
2010864414,FL,PAS,3/10/23,21,4DSD,HYUND,S,0,90,90,0,687745,KN01,,1200P,0,Kings,F,0,408,d1,, Y  Y,1130A,0100P,BL,,0,,0,,,
9066545318,NY,PAS,7/12/23,71,4DSD,HONDA,T,20250420,40,40,40,366458,T201,C,0302P,,BX,I,0,408,J6,,YYYYYYY,,,RD,,2013,,0,,,
8933337143,NY,PAS,7/3/22,14,4DSD,FORD,T,20240411,20,20,20,367860,MTTF,E,1105A,,NY,F,0,408,C,,YYYYYYY,,,GY,,2018,,0,,,
4823758419,NY,PAS,1/22/23,36,SUBN,JEEP,V,0,,0,0,0,,,0843A,,QN,,0,1180,B,T,,,,WH,,2015,,0,,,
4837017575,MD,PAS,4/16/23,36,SD,HYUND,V,0,,0,0,0,,,1034P,,BK,,0,1180,B,T,,,,,,2021,,0,,,
4830818748,NY,PAS,3/11/23,36,SUBN,JEEP,V,0,,0,0,0,,,0953A,,QN,,0,1180,B,T,,,,GY,,2021,,0,,,
4829992797,NY,PAS,3/6/23,36,SUBN,BMW,V,0,,0,0,0,,,1044A,,BK,,0,1180,B,T,,,,WH,,2020,,0,,,
4795550001,FL,PAS,8/26/22,36,UT,JEEP,V,0,,0,0,0,,,0655A,,BK,,0,1180,B,T,,,,GRY,,2020,,0,,,
2009801453,NY,PAS,1/18/23,21,SUBN,JEEP,S,20231024,110,110,0,598546,QW04,,0952A,0,Qns,F,0,408,d1,,  Y,0930A,1100A,BK,,0,,0,,,
8888575157,NY,PAS,11/10/22,40,4DSD,HONDA,T,20230501,33,33,33,374596,T103,PP,1243P,,NY,I,0,408,E2,,YYYYYYY,,,BR,,2012,,8,,,
4802246638,NY,PAS,9/25/22,36,SUBN,VOLVO,V,0,,0,0,0,,,0928A,,QN,,0,1180,B,T,,,,BL,,2020,,0,,,
4804735835,NY,PAS,10/7/22,36,SUBN,FORD,V,0,,0,0,0,,,1110A,,BX,,0,1180,B,T,,,,WH,,2012,,0,,,
8876810080,FL,PAS,1/16/23,38,SUBN,HYUND,T,20221188,30,30,30,376247,T103,R,0114P,,NY,F,0,408,H1,, YYYYYY,0100P,0700P,WHITE,,0,110583,0,,,
1490280080,NC,PAS,2/25/23,46,SDN,VOLVO,P,0,32,32,32,949716,32,0,0737P,,NY,F,0,408,E2,,BBBBBBB,ALL,ALL,WHI,0,2005,-,0,,,
9065314659,NJ,PAS,8/4/23,40,2DSD,AUDI,T,88888888,19,19,19,373165,T103,F,1222P,,NY,F,0,408,E2,,YYYYYYY,,,SILVE,,0,,0,,,
8864572296,NY,PAS,7/13/22,14,4DSD,TESLA,T,20221230,109,109,109,366526,T401,C,0117P,,Q,F,0,408,C,,YYYYYYY,,,GY,,2022,,0,,,
4027891272,NJ,PAS,12/17/22,5,SD,NISSA,V,0,,0,0,0,,,0354P,,BX,,0,1111,C,T,,,,,,2006,,0,,,
9011724215,NY,PAS,10/21/22,46,SUBN,DODGE,T,20230831,34,34,34,357090,T103,EE,0215P,,NY,F,0,408,F1,,YYYYYYY,,,BK,,2019,,0,,,
1488222022,NY,PAS,10/7/22,38,SUBN,KIA,3,20221222,19,19,997,521975,997,0,0735A,,NY,F,0,408,I4,,YYYYYBB,0700A,0700P,RED,0,2021,-,0,,,
9037723846,PA,PAS,3/23/23,21,SUBN,DODGE,T,20238888,43,43,43,365891,T201,D,0835A,,BX,F,0,408,D1,, Y  Y,0800A,1000A,SILVE,,0,,0,,,
9056307551,MA,PAS,6/9/23,38,SUBN,SUBAR,T,20238888,19,19,19,365826,T103,R,0123P,,NY,O,0,408,H1,, YYYYYY,0800A,0700P,GREY,,0,109546,0,,,
4804273669,NY,PAS,10/4/22,36,4DSD,CHEVR,V,0,,0,0,0,,,0920P,,BK,,0,1180,B,T,,,,BK,,2020,,0,,,
4798870493,NY,PAS,9/4/22,36,4DSD,SUBAR,V,0,,0,0,0,,,0457A,,QN,,0,1180,B,T,,,,WH,,2018,,0,,,
4797168250,NY,PAS,9/2/22,36,4DSD,ME/BE,V,0,,0,0,0,,,0610A,,QN,,0,1180,B,T,,,,GY,,2022,,0,,,
2009763403,NY,OMT,6/27/23,21,SUBN,LEXUS,S,20230831,105,105,0,613395,QE13,,1119A,0,Qns,F,0,408,d1,, Y,1100A,1230P,BK,,2022,,0,,,
4792836293,NJ,PAS,8/7/22,36,UT,CHEVR,V,0,,0,0,0,,,0404P,,BK,,0,1180,B,T,,,,,,2021,,0,,,
9071790680,NY,PAS,8/14/23,71,4DSD,HONDA,T,88888888,106,106,106,372224,T402,B,0859A,,Q,F,0,408,J6,,YYYYYYY,,,GREY,,0,,0,,,
4853647612,NY,PAS,7/21/23,36,PICK,CHEVR,V,0,,0,0,0,,,0639A,,ST,,0,1180,B,T,,,,WH,,2021,,0,,,
